type,monthly_charges,total_charges,paperless_billing,begin_month,begin_year,end_month,end_year,active_days,internet_fiber_optic,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,senior_citizen,gender_male,partner,dependents,multiple_lines,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0,80.15,1790.65,True,4,2018,4,2021,640,True,False,False,False,False,False,True,0,False,True,True,False,False,True,False
1,111.95,6418.9,True,4,2015,12,2019,1705,True,False,True,True,True,True,True,1,False,False,False,True,False,True,False
0,20.5,20.5,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,35.45,106.85,True,7,2019,10,2019,92,False,True,True,False,False,False,False,0,True,False,False,False,False,False,True
0,98.5,3004.15,True,5,2017,10,2019,883,True,False,False,True,False,True,True,1,True,True,False,True,False,True,False
0,105.95,2655.25,False,10,2017,11,2019,761,True,False,True,True,False,True,True,1,True,False,False,True,False,False,True
2,20.15,777.35,False,10,2016,10,2021,1187,False,False,False,False,False,False,False,0,False,True,True,False,False,False,False
2,104.6,4759.85,True,5,2016,12,2019,1309,True,False,True,True,False,True,True,0,False,False,False,True,False,True,False
0,76.5,2868.15,True,10,2016,11,2019,1126,True,False,False,False,False,False,False,1,False,True,False,True,False,True,False
0,75.8,246.3,True,10,2019,1,2020,92,True,False,False,False,False,False,False,0,False,False,False,True,False,True,False
0,103.65,5676.65,True,7,2015,7,2021,1645,True,False,True,True,False,True,True,0,False,True,False,True,True,False,False
1,117.8,8684.8,True,10,2013,10,2019,2191,True,True,True,True,True,True,True,0,True,True,False,True,False,False,False
0,64.7,941.0,True,9,2018,11,2019,426,False,True,False,False,False,True,False,0,False,True,False,True,False,False,False
0,73.6,520.0,False,3,2019,10,2019,214,True,False,False,False,False,False,False,0,True,False,False,True,False,True,False
0,48.55,48.55,True,9,2019,10,2019,30,False,True,False,False,False,False,False,0,True,False,False,False,False,False,True
1,19.3,28.3,False,9,2019,11,2019,61,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
2,65.3,3512.9,True,8,2015,8,2021,1614,False,True,True,False,False,True,False,0,True,False,False,False,False,False,False
0,95.15,196.9,True,9,2019,11,2019,61,True,False,False,False,False,True,True,0,False,False,False,True,False,True,False
0,55.1,154.65,True,8,2019,11,2019,92,False,True,False,False,True,False,False,0,False,False,True,False,False,False,True
0,89.95,1682.4,False,7,2018,7,2021,549,True,False,False,True,True,True,False,0,True,False,False,False,False,False,True
1,19.95,68.2,False,10,2019,10,2020,92,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,61.95,1070.7,True,9,2018,9,2020,487,False,False,False,True,True,False,False,0,False,True,True,True,False,False,True
0,70.95,137.95,True,8,2019,10,2019,61,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,74.7,165.4,True,9,2019,11,2019,61,True,False,True,False,False,False,False,1,True,False,False,False,False,True,False
0,94.2,1046.1,True,11,2018,11,2019,365,True,False,False,False,False,True,True,0,False,False,False,True,False,True,False
0,45.1,45.1,True,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
1,47.85,2356.75,False,11,2015,11,2020,1522,False,False,False,False,True,False,False,0,True,False,True,False,True,False,False
0,74.95,815.5,False,11,2018,10,2019,334,True,False,True,False,False,False,False,0,True,False,False,False,False,True,False
1,56.4,2928.5,True,11,2015,11,2020,1522,False,False,True,True,False,True,True,0,False,False,False,False,True,False,False
0,45.25,85.5,True,8,2019,10,2019,61,False,False,False,False,False,True,True,0,False,False,False,False,False,True,False
0,70.95,1767.35,False,12,2017,1,2020,761,True,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,20.3,20.3,True,12,2019,1,2020,31,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,80.8,332.45,False,9,2019,1,2020,122,True,False,False,False,True,False,False,0,True,False,True,True,True,False,False
2,19.85,1328.35,False,4,2014,4,2021,2101,False,False,False,False,False,False,False,0,False,True,False,False,True,False,False
0,94.2,193.8,True,9,2019,11,2019,61,True,False,False,False,False,True,True,0,False,False,True,True,False,False,False
0,100.55,4398.15,False,2,2016,10,2019,1338,True,False,True,False,True,True,True,0,True,False,False,False,False,True,False
0,99.45,4138.05,True,5,2016,11,2019,1279,True,False,True,True,True,False,True,0,True,True,False,True,False,True,False
2,90.3,6287.3,False,3,2014,3,2021,2132,False,True,True,True,True,True,True,0,True,True,True,True,True,False,False
0,81.3,3541.1,False,5,2016,5,2021,1340,False,True,True,True,True,True,False,0,False,True,True,True,False,False,True
1,100.55,4304.0,True,7,2016,7,2020,1279,True,False,True,True,False,True,True,1,True,True,False,False,False,False,False
0,53.4,188.7,False,9,2019,12,2019,91,False,False,False,False,False,True,False,0,True,False,False,False,True,False,False
2,20.0,1209.25,False,11,2014,11,2021,1887,False,False,False,False,False,False,False,0,False,True,True,False,True,False,False
0,101.95,700.85,True,4,2019,11,2019,214,True,False,False,True,False,True,True,1,True,True,False,True,False,True,False
0,81.1,81.1,True,11,2019,12,2019,30,True,False,False,False,False,False,True,0,False,False,False,False,False,True,False
0,92.5,452.7,True,7,2019,12,2019,153,True,False,False,True,False,True,False,0,True,False,False,True,False,True,False
0,54.3,1296.8,False,1,2018,2,2020,730,False,True,False,False,True,False,False,0,True,True,True,False,False,True,False
0,66.25,620.55,False,2,2019,11,2019,273,False,False,True,False,True,True,False,0,False,False,False,False,False,False,True
0,69.95,69.95,True,10,2019,11,2019,31,True,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,45.75,45.75,False,10,2019,11,2019,31,False,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,49.85,365.55,True,5,2019,1,2020,245,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False
1,101.05,6770.5,True,6,2014,6,2020,2040,True,False,True,False,False,True,True,0,True,True,True,True,True,False,False
2,20.45,1297.35,False,12,2014,12,2021,1857,False,False,False,False,False,False,False,0,True,True,True,False,False,False,False
0,77.0,237.75,True,10,2019,1,2020,92,True,False,False,False,False,False,False,1,True,False,False,True,False,True,False
0,39.3,1637.4,True,8,2016,12,2019,1217,False,False,True,False,False,True,False,1,False,True,False,False,False,True,False
0,72.85,688.65,True,12,2018,10,2019,304,True,False,True,False,False,False,False,1,True,False,False,False,False,True,False
0,82.4,1592.35,False,3,2018,11,2019,610,True,True,False,False,False,False,False,0,False,True,False,True,False,True,False
2,111.3,7985.9,False,3,2014,3,2021,2132,True,True,True,True,True,True,True,0,False,False,False,True,False,False,True
0,20.45,20.45,True,1,2020,2,2020,0,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,110.5,6139.5,False,6,2015,6,2020,1675,True,True,True,True,False,True,True,1,False,False,False,True,False,True,False
0,78.05,78.05,False,12,2019,1,2020,31,True,False,False,False,False,True,False,0,False,False,False,False,False,True,False
0,49.95,49.95,False,1,2020,2,2020,0,False,False,True,False,False,False,False,0,False,False,False,False,False,True,False
0,81.0,1917.1,True,11,2017,10,2019,699,True,False,False,True,False,False,False,0,True,False,False,True,False,True,False
0,78.9,1348.95,False,9,2018,9,2021,487,True,True,False,False,False,False,False,0,False,True,False,True,False,True,False
2,59.8,3808.2,True,9,2014,9,2021,1948,False,False,False,False,True,True,False,0,False,True,False,False,True,False,False
1,20.15,390.85,False,7,2018,1,2020,549,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False
1,94.85,5000.2,True,5,2015,10,2019,1614,True,False,False,True,False,True,True,0,False,True,False,False,False,False,False
0,49.75,3069.45,True,2,2015,3,2015,28,False,False,True,False,False,True,True,0,False,True,True,False,False,True,False
0,113.2,4689.5,True,8,2016,1,2020,1248,True,True,True,True,False,True,True,1,False,False,False,True,False,True,False
2,20.5,1177.95,False,7,2015,7,2021,1645,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,44.7,44.7,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,True,False,False,True,False,False
0,89.5,477.7,True,5,2019,10,2019,153,True,False,False,False,False,True,True,1,True,False,False,False,False,True,False
0,54.45,87.3,True,12,2019,12,2021,31,False,True,False,False,True,False,False,0,True,False,False,False,False,False,True
2,89.85,6562.9,False,2,2014,2,2021,2160,False,True,True,True,True,True,True,0,True,True,True,True,True,False,False
2,111.6,8012.75,True,2,2014,2,2021,2160,True,False,True,True,True,True,True,0,False,False,False,True,False,False,False
0,19.4,19.4,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
2,20.5,1424.9,False,6,2014,6,2021,2040,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False
0,70.0,70.0,False,9,2019,10,2019,30,True,False,False,False,False,False,False,0,True,True,False,False,False,True,False
0,76.05,231.8,True,7,2019,10,2019,92,True,False,False,False,False,False,False,1,True,False,False,True,False,True,False
1,67.5,1544.05,True,2,2018,12,2019,668,False,True,False,True,True,True,False,0,True,True,True,False,False,False,False
1,85.55,5084.65,False,11,2014,10,2019,1795,True,False,False,False,False,False,True,0,True,True,False,True,False,True,False
0,70.3,70.3,True,12,2019,1,2020,31,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,34.65,768.45,True,3,2018,3,2021,671,False,False,False,False,False,False,True,1,True,False,False,False,False,False,False
0,93.25,5774.55,True,2,2015,3,2015,28,True,True,True,False,False,False,True,1,True,True,True,True,False,True,False
0,47.8,92.45,True,10,2019,12,2019,61,False,True,False,False,False,False,False,0,True,False,False,False,False,True,False
1,85.1,3662.25,False,7,2016,7,2020,1279,False,False,True,True,True,True,True,0,False,False,False,True,True,False,False
2,19.85,0.0,False,2,2020,2,2021,-31,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
2,90.4,6668.05,False,3,2014,3,2021,2132,False,True,True,True,True,True,True,0,True,True,True,True,False,True,False
1,19.55,99.6,False,9,2019,9,2020,122,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,49.65,49.65,True,9,2019,10,2019,30,False,False,False,True,False,False,False,0,True,False,False,False,False,False,True
0,91.3,1094.5,True,10,2018,10,2019,365,True,False,True,False,False,True,False,1,False,False,False,True,False,True,False
0,74.15,811.8,True,2,2019,12,2019,303,True,False,False,False,False,False,False,0,True,False,False,True,False,False,True
0,69.15,488.65,False,7,2019,7,2021,184,True,False,False,False,False,False,False,0,True,False,False,False,False,False,False
0,69.0,994.8,False,7,2018,10,2019,457,True,False,False,False,False,False,False,0,False,False,True,False,False,False,False
0,25.15,476.8,False,8,2018,8,2021,518,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,106.0,6547.7,True,12,2014,1,2020,1857,True,True,True,False,False,True,True,0,True,True,True,True,False,True,False
2,25.65,1887.0,False,2,2014,2,2021,2160,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False
0,55.9,365.35,False,5,2019,11,2019,184,False,True,True,False,False,False,False,0,False,True,True,False,True,False,False
0,95.15,1789.25,True,4,2018,11,2019,579,True,True,True,False,False,False,True,0,False,False,False,True,False,True,False
2,107.7,7919.8,True,2,2014,2,2021,2160,True,True,True,False,True,True,True,0,True,True,True,True,True,False,False
0,96.75,3403.4,True,3,2017,3,2021,1036,True,True,True,True,True,False,False,0,True,False,False,True,False,False,True
0,75.6,1758.6,False,11,2017,10,2019,699,True,False,False,False,False,False,False,0,False,False,False,True,False,False,False
0,79.55,79.55,True,11,2019,12,2019,30,True,False,False,True,False,False,False,0,False,False,False,True,False,False,True
0,54.75,1338.15,False,1,2018,1,2020,730,False,True,False,False,False,False,False,0,True,True,True,True,False,True,False
0,38.55,156.1,False,10,2019,10,2021,92,False,True,False,False,False,True,False,0,True,True,True,False,True,False,False
0,81.75,2028.8,False,1,2018,2,2020,730,False,True,True,True,True,False,True,0,True,False,False,True,False,False,False
0,75.15,216.75,True,8,2019,11,2019,92,True,False,False,False,False,False,False,0,False,True,False,True,True,False,False
1,33.6,435.45,True,2,2019,2,2020,334,False,True,False,False,True,False,False,0,False,False,False,False,False,False,True
0,97.35,3457.9,True,12,2016,12,2019,1095,True,False,True,True,False,True,False,0,False,True,True,True,False,False,False
2,20.0,268.45,False,1,2019,1,2021,365,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
2,97.2,6910.3,True,3,2014,3,2021,2132,True,True,False,False,False,True,True,0,True,True,True,True,False,True,False
0,69.95,69.95,True,10,2019,11,2019,31,True,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,55.0,1046.5,True,5,2018,12,2019,579,False,False,False,True,True,False,False,0,True,False,False,False,True,False,False
0,79.25,1111.65,True,9,2018,10,2019,395,True,False,True,True,False,False,False,0,False,False,False,False,False,True,False
1,64.9,685.55,False,4,2019,4,2020,275,False,False,True,False,True,False,True,0,False,False,False,False,False,False,True
1,95.8,3036.75,True,4,2017,1,2020,1005,True,False,False,True,False,True,True,0,True,True,False,False,False,True,False
0,20.25,20.25,False,12,2019,1,2020,31,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,39.7,710.05,True,7,2018,7,2021,549,False,False,True,False,False,False,True,0,False,False,False,False,False,True,False
1,60.95,4119.4,True,7,2014,7,2020,2010,False,True,True,False,True,False,False,1,True,True,False,False,False,False,False
0,43.75,405.7,True,5,2019,5,2021,245,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,92.0,266.8,True,11,2019,11,2021,61,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
0,104.8,3046.05,True,7,2017,11,2019,853,True,False,False,True,True,True,True,0,False,True,False,True,False,True,False
0,98.75,2407.3,True,11,2017,11,2019,730,True,False,False,True,False,True,True,0,False,False,False,True,False,True,False
1,97.55,5598.0,True,5,2015,5,2020,1706,True,False,True,True,False,True,True,0,True,True,True,False,True,False,False
0,90.25,2755.35,True,4,2017,10,2019,913,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
